query_id,query_term,uid,pmcid,pmid,doi,year,pubdate,title,journal_abbrev,journal_full,first_author,pmclivedate,pmc_url,ncbi_pmc_url,pdf_url,ncbi_total_count
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11247679,PMC11247679,38801124,10.1002/alz.13850,2024,2024 May 27,"Advancements in dementia research, diagnostics, and care in Latin America: Highlights from the 2023 Alzheimer's Association International conference satellite symposium in Mexico City",Alzheimers Dement,Alzheimer's & Dementia,Sosa AL,2024/07/16,https://pmc.ncbi.nlm.nih.gov/articles/PMC11247679/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11247679/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11247679/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11233360,PMC11233360,38802624,10.1007/s00415-024-12435-9,2024,2024 May 27,Update on recent advances in amyotrophic lateral sclerosis,J Neurol,Journal of Neurology,Riva N,2024/07/11,https://pmc.ncbi.nlm.nih.gov/articles/PMC11233360/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11233360/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11233360/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11172489,PMC11172489,38892809,10.3390/jcm13113098,2024,2024 May 25,Novel Therapeutic Strategies in Alzheimer’s Disease: Pitfalls and Challenges of Anti-Amyloid Therapies and Beyond,J Clin Med,Journal of Clinical Medicine,Tondo G,2024/06/14,https://pmc.ncbi.nlm.nih.gov/articles/PMC11172489/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11172489/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11172489/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11171618,PMC11171618,38891048,10.3390/cells13110917,2024,2024 May 25,Unveiling the Roles of Cysteine Proteinases F and W: From Structure to Pathological Implications and Therapeutic Targets,Cells,Cells,Zdravkova K,2024/06/14,https://pmc.ncbi.nlm.nih.gov/articles/PMC11171618/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11171618/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11171618/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11203265,PMC11203265,38927616,10.3390/genes15060680,2024,2024 May 24,Whole-Genome Sequencing Identified a Novel Mutation in the N-Terminal Domain of KIF5A in Chinese Patients with Familial Amyotrophic Lateral Sclerosis,Genes (Basel),Genes,Wang H,2024/06/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC11203265/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11203265/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11203265/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11172989,PMC11172989,38892794,10.3390/jcm13113084,2024,2024 May 24,Perspectives on Optimized Transcranial Electrical Stimulation Based on Spatial Electric Field Modeling in Humans,J Clin Med,Journal of Clinical Medicine,Gomez-Tames J,2024/06/14,https://pmc.ncbi.nlm.nih.gov/articles/PMC11172989/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11172989/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11172989/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11157337,PMC11157337,38855322,10.3389/fmolb.2024.1383453,2024,2024 May 24,Protein aggregation and therapeutic strategies in SOD1- and TDP-43- linked ALS,Front Mol Biosci,Frontiers in Molecular Biosciences,Tsekrekou M,2024/06/07,https://pmc.ncbi.nlm.nih.gov/articles/PMC11157337/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11157337/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11157337/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11152537,PMC11152537,38840623,10.25259/SNI_296_2024,2024,2024 May 24,"Additive aluminum as a cause of induced immunoexcitoxicity resulting in neurodevelopmental and neurodegenerative disorders: A biochemical, pathophysiological, and pharmacological analysis",Surg Neurol Int,Surgical Neurology International,Blaylock RL,2024/06/05,https://pmc.ncbi.nlm.nih.gov/articles/PMC11152537/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11152537/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11152537/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11202866,PMC11202866,38920542,10.3390/diseases12060110,2024,2024 May 22,Early- and Late-Onset Alzheimer’s Disease: Two Sides of the Same Coin?,Diseases,Diseases,Valdez-Gaxiola CA,2024/06/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC11202866/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11202866/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11202866/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11200721,PMC11200721,38927353,10.3390/biomedicines12061146,2024,2024 May 22,Neurobiological Effects of Transcranial Direct Current Stimulation over the Inferior Frontal Gyrus: A Systematic Review on Cognitive Enhancement in Healthy and Neurological Adults,Biomedicines,Biomedicines,Di Fuccio R,2024/06/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC11200721/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11200721/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11200721/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11172259,PMC11172259,38891822,10.3390/ijms25115633,2024,2024 May 22,Valosin-Containing Protein (VCP): A Review of Its Diverse Molecular Functions and Clinical Phenotypes,Int J Mol Sci,International Journal of Molecular Sciences,Pontifex CS,2024/06/14,https://pmc.ncbi.nlm.nih.gov/articles/PMC11172259/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11172259/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11172259/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11140194,PMC11140194,38775376,10.1177/03000605241248050,2024,2024 May 22,Mimickers of autoimmune encephalitis: a literature review,J Int Med Res,The Journal of International Medical Research,Alshutaihi MS,2024/05/31,https://pmc.ncbi.nlm.nih.gov/articles/PMC11140194/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11140194/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11140194/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11113059,PMC11113059,0,10.1177/09636897241250096,2024,2024 May 22,ASNTR 2024 Abstracts,Cell Transplant,Cell Transplantation,,2024/05/23,https://pmc.ncbi.nlm.nih.gov/articles/PMC11113059/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11113059/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11113059/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11464398,PMC11464398,38773718,10.1111/ene.16332,2024,2024 May 21,Education and training in neurology: developments and future challenges,Eur J Neurol,European Journal of Neurology,van der Meulen M,2024/10/11,https://pmc.ncbi.nlm.nih.gov/articles/PMC11464398/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11464398/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11464398/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11266377,PMC11266377,39044522,10.14283/jpad.2024.89,2024,2024 May 21,"Biomarkers and Cognition Study, Singapore (BIOCIS): Protocol, Study Design, and Preliminary Findings",J Prev Alzheimers Dis,The Journal of Prevention of Alzheimer's Disease,Leow YJ,2024/07/25,https://pmc.ncbi.nlm.nih.gov/articles/PMC11266377/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11266377/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11266377/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11451320,PMC11451320,38847380,10.2174/1570159X22666240517161444,2024,2024 May 20,Symptomatic Treatment of Extrapyramidal Hyperkinetic Movement Disorders,Curr Neuropharmacol,Current Neuropharmacology,de Boer G,2024/11/20,https://pmc.ncbi.nlm.nih.gov/articles/PMC11451320/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451320/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11451320/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11129150,PMC11129150,38808085,10.5498/wjp.v14.i5.624,2024,2024 May 19,Neurosurgical and pharmacological management of dystonia,World J Psychiatry,World Journal of Psychiatry,Mohamed AA,2024/05/28,https://pmc.ncbi.nlm.nih.gov/articles/PMC11129150/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11129150/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11129150/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11098246,PMC11098246,38758903,10.1097/MD.0000000000038152,2024,2024 May 17,"Deep brain stimulation in Parkinson’s disease: A scientometric and bibliometric analysis, trends, and research hotspots",Medicine (Baltimore),Medicine,Suresh V,2024/05/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC11098246/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11098246/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11098246/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",7616110,PMC7616110,38758288,10.1007/s00401-024-02741-x,2024,2024 May 17,Tau filaments with the chronic traumatic encephalopathy fold in a case of vacuolar tauopathy with VCP mutation D395G,Acta Neuropathol,Acta neuropathologica,Qi C,2024/06/21,https://pmc.ncbi.nlm.nih.gov/articles/PMC7616110/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7616110/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7616110/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11141242,PMC11141242,38827736,10.3389/fimmu.2024.1376456,2024,2024 May 16,HLA dependency and possible clinical relevance of intrathecally synthesized anti-IgLON5 IgG4 in anti-IgLON5 disease,Front Immunol,Frontiers in Immunology,Koneczny I,2024/05/31,https://pmc.ncbi.nlm.nih.gov/articles/PMC11141242/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11141242/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11141242/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11099384,PMC11099384,38764710,10.7759/cureus.60472,2024,2024 May 16,Pseudobulbar Affect in an Elderly Female With Small Vessel Ischemic Disease and Alcohol Abuse Disorder: A Case Report,Cureus,Cureus,Safari T,2024/05/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC11099384/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11099384/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11099384/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11096816,PMC11096816,38752280,10.1111/jcmm.18368,2024,2024 May 16, BDNF/TrkB activators in Parkinson's disease: A new therapeutic strategy,J Cell Mol Med,Journal of Cellular and Molecular Medicine,Ali NH,2024/05/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC11096816/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11096816/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11096816/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11486982,PMC11486982,39705668,10.1097/JS9.0000000000001609,2024,2024 May 15,"Recent advances in stem cell therapy: efficacy, ethics, safety concerns, and future directions focusing on neurodegenerative disorders – a review",Int J Surg,"International Journal of Surgery (London, England)",Khandia R,2024/10/19,https://pmc.ncbi.nlm.nih.gov/articles/PMC11486982/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11486982/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11486982/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",11135344,PMC11135344,38813532,10.3389/fnagi.2024.1356656,2024,2024 May 15,Seeing beyond the symptoms: biomarkers and brain regions linked to cognitive decline in Alzheimer’s disease,Front Aging Neurosci,Frontiers in Aging Neuroscience,Hojjati SH,2024/05/29,https://pmc.ncbi.nlm.nih.gov/articles/PMC11135344/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11135344/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11135344/pdf/,5356
